trapscap1
parameters 49
# exponents ... coefficient
	  3   1   0   0   0   0    2.08703e-02 
	  0   0   0   1   0   2    -1.32656e-02 
	  0   0   1   0   0   1    1.75152e-02 
	  4   0   0   0   0   0    9.84262e-03 
	  1   0   0   2   1   0    -5.85971e-03 
	  0   0   0   3   0   0    1.73978e-02 
	  0   0   1   3   0   0    1.87399e-02 
trapscap4
parameters 36
# exponents ... coefficient
	  0   0   0   1   0   0    2.52794e-02 
	  1   0   0   1   0   0    1.43504e-02 
	  0   0   0   0   0   0    1.37163e-01 
	  0   0   1   1   0   0    4.70937e-02 
	  1   1   0   0   0   0    1.52024e-02 
	  0   0   0   1   0   1    2.49275e-02 
	  0   0   0   1   1   0    1.09510e-03 
	  1   0   0   0   0   0    9.66637e-02 
	  0   0   0   0   2   0    4.98550e-02 
	  0   1   0   1   0   0    -5.20672e-02 
	  0   0   0   2   2   0    -2.34861e-02 
	  0   0   1   0   1   0    5.10249e-02 
	  0   0   2   0   0   0    2.60439e-02 
	  0   0   1   2   1   0    -2.11746e-02 
	  0   0   2   2   0   0    -8.07621e-03 
	  0   0   0   0   1   1    4.59923e-02 
	  0   0   1   1   0   2    -1.85971e-03 
	  1   0   0   0   0   1    -1.79271e-03 
	  0   0   0   1   2   1    -2.53903e-02 
	  1   0   1   1   0   0    -1.94593e-02 
	  0   0   1   0   0   1    2.70131e-02 
	  0   0   0   3   0   1    5.00674e-03 
	  0   0   0   2   0   2    -8.27849e-03 
	  1   0   0   0   1   0    -1.68555e-02 
	  0   1   0   2   0   0    3.25772e-02 
	  1   1   0   2   0   0    1.67571e-02 
	  0   0   0   2   0   0    2.39976e-02 
	  2   2   0   0   0   0    4.44694e-02 
	  0   0   1   1   1   1    -3.35940e-02 
	  0   0   0   0   1   0    2.33568e-02 
	  0   0   1   2   0   0    -2.62655e-02 
	  0   0   2   0   0   1    -1.23776e-02 
	  3   1   0   0   0   0    2.17857e-02 
	  0   2   0   0   0   0    -5.34684e-03 
	  1   0   0   2   0   1    -8.00893e-03 
	  0   0   0   2   0   1    -3.05815e-02 
trapscap5
parameters 36
# exponents ... coefficient
	  0   0   0   1   0   0    1.02550e-02 
	  1   0   0   1   0   0    9.14764e-03 
	  0   0   1   0   0   0    2.08144e-02 
	  0   0   0   0   0   0    1.32310e-01 
	  0   0   0   1   0   1    1.70217e-03 
	  1   1   0   1   0   0    3.11725e-02 
	  0   0   0   1   1   0    9.54470e-02 
	  1   0   0   0   0   0    1.02880e-01 
	  0   0   0   0   2   0    4.74881e-02 
	  0   0   1   0   1   0    5.46170e-02 
	  0   0   2   1   0   0    5.70023e-02 
	  0   0   0   0   1   1    5.53917e-02 
	  0   0   1   0   0   1    3.74870e-02 
	  1   0   0   1   0   2    2.31230e-03 
	  0   0   0   2   1   0    -9.90336e-02 
	  0   0   0   2   1   1    -2.32561e-02 
	  0   1   0   0   0   0    -1.44123e-02 
	  0   0   0   3   0   1    -2.97223e-03 
	  1   0   2   0   0   0    -2.22384e-02 
	  1   0   1   0   1   0    -7.06494e-02 
	  0   0   0   1   0   2    -8.65831e-03 
	  2   2   0   0   0   0    4.75820e-02 
	  1   0   0   2   0   1    -6.70509e-03 
	  0   0   2   2   0   0    -3.84087e-02 
	  0   0   0   2   0   0    3.15110e-02 
	  0   0   1   1   0   1    -1.92853e-02 
	  0   1   0   3   0   0    5.52492e-03 
	  0   0   0   1   3   0    -2.19497e-02 
	  0   0   1   1   1   0    -2.05397e-02 
	  0   0   1   1   2   0    -3.25850e-02 
	  1   0   2   0   1   0    3.67011e-02 
	  0   0   0   3   1   0    2.60802e-02 
	  2   1   0   0   1   0    -5.27638e-02 
	  2   1   1   0   0   0    -4.52225e-02 
	  1   0   0   0   2   0    -1.57556e-02 
	  0   0   0   0   0   3    -1.55679e-03 
trapscap6
parameters 29
# exponents ... coefficient
	  0   0   0   1   0   0    3.98961e-02 
	  1   0   0   1   0   0    1.24958e-02 
	  0   0   0   0   0   0    1.33101e-01 
	  1   0   1   2   0   0    -1.27503e-02 
	  1   0   0   2   1   0    -1.05963e-02 
	  1   0   0   0   0   0    1.06948e-01 
	  0   0   0   3   0   1    -1.13110e-02 
	  0   0   0   0   2   0    6.55561e-02 
	  0   0   1   0   1   0    8.46054e-02 
	  0   0   2   0   0   0    1.35796e-02 
	  2   2   0   0   0   0    8.11752e-02 
	  0   0   0   0   1   1    5.00109e-02 
	  0   0   1   1   0   1    3.16676e-02 
	  0   0   0   2   0   2    -1.15839e-02 
	  0   0   0   0   1   0    1.22768e-02 
	  0   1   0   0   0   0    8.20416e-03 
	  1   1   0   2   0   0    7.21513e-03 
	  0   0   1   1   0   0    7.26587e-03 
	  1   0   0   2   0   1    -6.77702e-03 
	  0   0   0   2   2   0    -3.04929e-02 
	  0   0   1   2   1   0    -3.54636e-02 
	  0   2   0   2   0   0    -5.99148e-03 
	  2   1   0   0   1   0    -6.92146e-02 
	  2   1   1   0   0   0    -5.65110e-02 
	  0   0   2   2   0   0    -3.77233e-02 
	  0   0   0   3   1   0    2.64713e-03 
	  2   0   0   0   0   0    -1.21043e-02 
	  0   0   0   2   0   0    1.53358e-02 
	  0   0   2   1   0   0    5.35488e-02 
trapscap7
parameters 33
# exponents ... coefficient
	  0   0   0   1   0   0    3.30890e-02 
	  1   0   0   1   0   0    3.07348e-01 
	  0   1   0   0   0   0    2.95818e-02 
	  0   0   0   0   0   0    1.34534e-01 
	  1   0   0   2   0   0    -2.67263e-01 
	  0   0   0   0   2   0    6.94170e-02 
	  0   0   1   0   1   0    7.13058e-02 
	  0   0   0   0   1   1    4.07884e-02 
	  0   0   2   2   0   0    -4.08174e-02 
	  0   0   1   2   0   1    -3.29484e-02 
	  0   0   0   2   0   1    -7.94408e-03 
	  0   0   0   2   0   2    -2.05231e-02 
	  0   0   1   3   0   0    -1.57101e-03 
	  0   0   0   0   1   0    -9.88684e-03 
	  2   2   0   0   0   0    8.89864e-02 
	  1   0   0   3   0   0    8.02110e-02 
	  2   1   0   0   1   0    -1.02070e-01 
	  0   0   0   3   0   0    1.13858e-02 
	  1   1   1   1   0   0    8.21946e-02 
	  1   1   0   1   0   0    -3.23674e-02 
	  0   0   1   1   0   1    6.64468e-02 
	  0   0   2   1   0   0    8.39008e-02 
	  0   0   1   0   0   0    -1.32079e-02 
	  0   0   0   0   0   1    -4.40054e-03 
